election_id,candidate_id,candidate_name,affiliation_id,affiliation_party,overview
pa.uscongress5.1791,KJ0172,John W. Kittera,A01,Federalist,NA
pa.uscongress6.1791,GA0060,Andrew Gregg,A03,Democratic-Republican,3437
pa.uscongress6.1791,AJ0252,John Allison,A01,Federalist,1229
pa.uscongress6.1791,MJ0807,James MacLean,A01,Federalist,728
pa.uscongress6.1791,JT0037,Thomas Johnston,A01,Federalist,692
pa.uscongress6.1791,MW0284,William Montgomery,A03,Democratic-Republican,623
pa.uscongress7.1791,HT0154,Thomas Hartley,A01,Federalist,2908
pa.uscongress7.1791,IW0016,William Irvine,A03,Democratic-Republican,1180
pa.uscongress8.1791,FW0062,William Findley,A03,Democratic-Republican,2899
pa.uscongress8.1791,WJ0613,John Woods,A01,Federalist,1517
pa.uscongress.1792,FW0062,William Findley,NA,NA,33314
pa.uscongress.1792,MF0016,Frederick A. Muhlenberg,NA,NA,32460
pa.uscongress.1792,HD0091,Daniel Heister,NA,NA,32322
pa.uscongress.1792,IW0016,William Irvine,NA,NA,31205
pa.uscongress.1792,KJ0172,John W. Kittera,A01,Federalist,29844
pa.uscongress.1792,HT0154,Thomas Hartley,A01,Federalist,28612
pa.uscongress.1792,MP0089,Peter Muhlenberg,NA,NA,24971
pa.uscongress.1792,FT0061,Thomas Fitzsimons,A01,Federalist,18108
pa.uscongress.1792,AJ0015,James Armstrong,A01,Federalist,17431
pa.uscongress.1792,GA0060,Andrew Gregg,A03,Democratic-Republican,17272
pa.uscongress.1792,SJ0970,John Smilie,A03,Democratic-Republican,16818
pa.uscongress.1792,MW0284,William Montgomery,A03,Democratic-Republican,16776
pa.uscongress.1792,ST0215,Thomas Scott,A01,Federalist,16657
pa.uscongress.1792,TC0054,Charles Thompson,NA,NA,16388
pa.uscongress.1792,SS0245,Samuel Sitgreaves,A01,Federalist,15612
pa.uscongress.1792,SJ0260,Jonathan D. Sergeant,A03,Democratic-Republican,15485
pa.uscongress.1792,BJ0948,John Barclay,A03,Democratic-Republican,14953
pa.uscongress.1792,BW0271,William Bingham,A01,Federalist,14481
pa.uscongress.1792,WH0022,Henry Wynkoop,A01,Federalist,14239
pa.uscongress.1792,JI0006,Israel Jacobs,NA,NA,2627
pa.uscongress.1792,WJ0203,John Wood,NA,NA,2439
pa.uscongress.1792,MW0300,William MacClay,NA,NA,2168
pa.uscongress.1792,JJ0036,Jared Jacob,NA,NA,1069
pa.uscongress.1792,JR0010,Robert Johnston,NA,NA,1032
pa.uscongress.1792,AJ0249,John Arndt,NA,NA,574
pa.uscongress.1792,RW0147,William Rawle,A01,Federalist,522
pa.uscongress.1792,MM0028,Moses MacClean,NA,NA,329
pa.uscongress.1792,MJ0365,John MacDowell,NA,NA,148
pa.uscongress.1792,PC0037,Charles Pettit,NA,NA,146
pa.uscongress.1792,HJ0754,John A. Hanna,NA,NA,143
pa.uscongress.1792,RJ0316,James Ross,A01,Federalist,62
pa.uscongress.1792,NA,Edie,NA,NA,14
pa.uscongress.1792,JJ0032,John Jacobs,NA,NA,1
pa.uscongress.1792,JD0003,Daniel Jacobs,NA,NA,1
pa.uscongress.1792,NA,Tilghman,NA,NA,1
pa.uscongress.1792,NA,scattering,NA,NA,828
pa.uscongress1.1794,SJ0964,John Swanwick,A03,Democratic-Republican,1240
pa.uscongress1.1794,FT0061,Thomas Fitzsimons,A01,Federalist,1182
pa.uscongress10.1794,BD0120,David Bard,A03,Democratic-Republican,1808
pa.uscongress10.1794,MJ0807,James MacLene,A03,Democratic-Republican,1090
pa.uscongress10.1794,CJ0705,James Chambers,A01,Federalist,519
pa.uscongress11.1794,FW0062,William Findley,A03,Democratic-Republican,NA
pa.uscongress12.1794,GA0061,Albert Gallatin,A03,Democratic-Republican,NA
pa.uscongress12.1794,ST0215,Thomas Scott,A01,Federalist,NA
pa.uscongress12.1794,HD0085,Daniel Hamilton,A03,Democratic-Republican,NA
pa.uscongress12.1794,BH0114,Henry H. Brackenridge,A03,Democratic-Republican,NA
pa.uscongress12.1794,WJ0613,John Woods,A01,Federalist,NA
pa.uscongress2.1794,MF0016,Frederick A. Muhlenberg,A01,Federalist,656
pa.uscongress2.1794,MS0150,Samuel Miles,A03,Democratic-Republican,510
pa.uscongress3.1794,TR0064,Richard Thomas,A01,Federalist,1240
pa.uscongress3.1794,RT0087,Thomas Ross,A03,Democratic-Republican,599
pa.uscongress4.1794,SS0245,Samuel Sitgreaves,A01,Federalist,NA
pa.uscongress4.1794,RJ0314,John Richards,A01,Federalist,1791
pa.uscongress4.1794,MJ0785,James Morris,A03,Democratic-Republican,1779
pa.uscongress4.1794,LR0052,Robert Loller,A03,Democratic-Republican,NA
pa.uscongress4.1794,MP0089,Peter Muhlenberg,A03,Democratic-Republican,NA
pa.uscongress4.1794,BJ0948,John Barclay,A03,Democratic-Republican,NA
pa.uscongress5.1794,HD0091,Daniel Hiester,A01,Federalist,NA
pa.uscongress5.1794,RC0007,Collinson Read,NA,NA,NA
pa.uscongress6.1794,MS0148,Samuel MacClay,A03,Democratic-Republican,1985
pa.uscongress6.1794,HJ0754,John A. Hanna,A03,Democratic-Republican,1988
pa.uscongress6.1794,CJ0686,John Carson,A01,Federalist,466
pa.uscongress7.1794,KJ0172,John W. Kittera,A01,Federalist,NA
pa.uscongress8.1794,HT0154,Thomas Hartley,A01,Federalist,NA
pa.uscongress9.1794,GA0060,Andrew Gregg,A03,Democratic-Republican,NA
pa.uscongress9.1794,WJ0609,James Wallace,A01,Federalist,NA
pa.uscongress9.1794,IW0016,William Irvine,A03,Democratic-Republican,NA
pa.uscongress9.1794,LS0108,Samuel Laind,NA,NA,NA
pa.uscongress9.1794,AJ0015,James Armstrong,NA,NA,NA
pa.uscongress9.1794,BE0191,Ephraim Blaine,NA,NA,NA
pa.uscongress1.1796,SJ0964,John Swanwick,A03,Democratic-Republican,1502
pa.uscongress1.1796,TE0070,Edward Tilghman,A01,Federalist,1432
pa.uscongress10.1796,BD0120,David Bard,A03,Democratic-Republican,NA
pa.uscongress10.1796,SA0174,Abraham Smith,A03,Democratic-Republican,NA
pa.uscongress10.1796,BW0273,William M. Brown,A01,Federalist,NA
pa.uscongress11.1796,FW0062,William Findley,A03,Democratic-Republican,2090
pa.uscongress11.1796,FJ0306,James Findlay,A01,Federalist,546
pa.uscongress12.1796,GA0061,Albert Gallatin,A03,Democratic-Republican,2522
pa.uscongress12.1796,WJ0613,John Woods,A01,Federalist,1079
pa.uscongress12.1796,ST0214,Thomas Stokeley,A01,Federalist,486
pa.uscongress2.1796,MB0070,Blair MacClenachan,A03,Democratic-Republican,1182
pa.uscongress2.1796,WR0132,Robert Waln,A01,Federalist,910
pa.uscongress3.1796,TR0064,Richard Thomas,A01,Federalist,1282
pa.uscongress3.1796,GW0130,William Gibbons,A03,Democratic-Republican,1143
pa.uscongress4.1796,SS0245,Samuel Sitgreaves,A01,Federalist,3752
pa.uscongress4.1796,CJ0685,John Chapman,A01,Federalist,2214
pa.uscongress4.1796,MP0089,Peter Muhlenberg,A03,Democratic-Republican,NA
pa.uscongress4.1796,RJ0314,John Richards,A01,Federalist,NA
pa.uscongress4.1796,LR0052,Robert Lollar,A03,Democratic-Republican,NA
pa.uscongress5.1796,EG0009,George Ege,A01,Federalist,2028
pa.uscongress5.1796,HJ0793,Joseph Hiester,A03,Democratic-Republican,1538
pa.uscongress6.1796,HJ0754,John A. Hanna,A03,Democratic-Republican,NA
pa.uscongress6.1796,MS0148,Samuel Maclay,A03,Democratic-Republican,NA
pa.uscongress6.1796,CJ0686,John Carson,A01,Federalist,NA
pa.uscongress7.1796,KJ0172,John W. Kittera,A01,Federalist,1679
pa.uscongress7.1796,WW0218,William Webb,A01,Federalist,77
pa.uscongress8.1796,HT0154,Thomas Hartley,A01,Federalist,1142
pa.uscongress9.1796,GA0060,Andrew Gregg,A03,Democratic-Republican,1141
pa.uscongress9.1796,IW0016,William Irvine,A01,Federalist,678
pa.uscongress9.1796,WJ0609,James Wallace,A01,Federalist,168
pa.uscongress9.1796,WR0153,Robert Whitehill,A03,Democratic-Republican,86
pa.uscongress9.1796,KT0064,Thomas Kennedy,A01,Federalist,49
pa.uscongress1.1798,WR0132,Robert Waln,A01,Federalist,865
pa.uscongress1.1798,MS0150,Samuel Miles,A03,Democratic-Republican,371
pa.uscongress10.1798,WH0059,Henry Woods,A01,Federalist,2546
pa.uscongress10.1798,JT0037,Thomas Johnston,A01,Federalist,1228
pa.uscongress10.1798,BD0120,David Bard,A03,Democratic-Republican,968
pa.uscongress11.1798,SJ0970,John Smilie,A03,Democratic-Republican,1782
pa.uscongress11.1798,TW0090,William Todd,A01,Federalist,1265
pa.uscongress11.1798,GJ0379,James Guthrie,A01,Federalist,826
pa.uscongress12.1798,GA0061,Albert Gallatin,A03,Democratic-Republican,3926
pa.uscongress12.1798,WJ0613,John Woods,A01,Federalist,2741
pa.uscongress2.1798,LM0058,Michael Leib,A03,Democratic-Republican,1129
pa.uscongress2.1798,MA0209,Anthony Morris,A01,Federalist,870
pa.uscongress2.1798,MS0150,Samuel Miles,NA,NA,NA
pa.uscongress3.1798,TR0064,Richard Thomas,A01,Federalist,3760
pa.uscongress3.1798,PJ0431,John Pearson,A03,Democratic-Republican,1514
pa.uscongress4.1798,BR0106,Robert Brown,A03,Democratic-Republican,5372
pa.uscongress4.1798,MP0089,Peter Muhlenberg,A03,Democratic-Republican,4935
pa.uscongress4.1798,CJ0685,John Chapman,A01,Federalist,3605
pa.uscongress4.1798,EJ0166,Jacob Eyerly,A01,Federalist,3288
pa.uscongress4.1798,MA0209,Anthony Morris,A01,Federalist,78
pa.uscongress5.1798,HJ0793,Joseph Heister,A03,Democratic-Republican,3461
pa.uscongress5.1798,CD0166,Daniel Clymer,A01,Federalist,1492
pa.uscongress6.1798,HJ0754,John A. Hanna,A03,Democratic-Republican,3052
pa.uscongress6.1798,SD0132,Daniel Smith,A01,Federalist,1554
pa.uscongress7.1798,KJ0172,John W. Kittera,A01,Federalist,1403
pa.uscongress7.1798,BW0270,William Barton,A03,Democratic-Republican,407
pa.uscongress8.1798,HT0154,Thomas Hartley,A01,Federalist,3857
pa.uscongress8.1798,SH0129,Henry Slagle,A03,Democratic-Republican,659
pa.uscongress9.1798,GA0060,Andrew Gregg,A03,Democratic-Republican,2618
pa.uscongress9.1798,AJ0015,James Armstrong,A01,Federalist,1912
pa.uscongress1.1800,JW0065,William Jones,A03,Democratic-Republican,1698
pa.uscongress1.1800,GF0011,Francis Gurney,A01,Federalist,1684
pa.uscongress10.1800,WH0059,Henry Woods,A01,Federalist,2096
pa.uscongress10.1800,BD0120,David Bard,A03,Democratic-Republican,2006
pa.uscongress11.1800,SJ0970,John Smilie,A03,Democratic-Republican,2182
pa.uscongress12.1800,GA0061,Albert Gallatin,A03,Democratic-Republican,4273
pa.uscongress12.1800,NP0010,Presley Neville,A01,Federalist,1590
pa.uscongress2.1800,LM0058,Michael Leib,A03,Democratic-Republican,2744
pa.uscongress2.1800,LJ0328,John Lardner,A01,Federalist,783
pa.uscongress3.1800,HJ0774,John Hemphill,A01,Federalist,2732
pa.uscongress3.1800,SJ1016,Joseph Shallcross,A03,Democratic-Republican,2389
pa.uscongress4.1800,MP0089,Peter Muhlenberg,A03,Democratic-Republican,6684
pa.uscongress4.1800,BR0106,Robert Brown,A03,Democratic-Republican,6682
pa.uscongress4.1800,AJ0261,John Arndt,A01,Federalist,3028
pa.uscongress4.1800,EC0027,Cadwallader Evans,A01,Federalist,3026
pa.uscongress5.1800,HJ0793,Joseph Hiester,A03,Democratic-Republican,3018
pa.uscongress5.1800,WR0143,Rosewell Wells,A01,Federalist,611
pa.uscongress5.1800,ML0027,Lawrence Myers,NA,NA,2
pa.uscongress5.1800,CD0166,Daniel Clymer,NA,NA,1
pa.uscongress6.1800,HJ0754,John Andre Hanna,A03,Democratic-Republican,4295
pa.uscongress6.1800,MS0148,Samuel Maclay,A01,Federalist,1460
pa.uscongress7.1800,BT0242,Thomas Boude,A01,Federalist,2274
pa.uscongress7.1800,WJ0661,John Whitehill,A03,Democratic-Republican,1927
pa.uscongress8.1800,SJ0949,John Stewart,A03,Democratic-Republican,2263
pa.uscongress8.1800,EJ0174,John Edie,A01,Federalist,1866
pa.uscongress9.1800,GA0060,Andrew Gregg,A03,Democratic-Republican,2383
pa.uscongress9.1800,MD0181,David Mitchell,A01,Federalist,901
pa.uscongress1.1802,CJ0754,Joseph Clay,A03,Democratic-Republican,5216
pa.uscongress1.1802,RJ0353,Jacob Richards,A03,Democratic-Republican,5165
pa.uscongress1.1802,LM0058,Michael Leib,A03,Democratic-Republican,4773
pa.uscongress1.1802,LG0031,George Latimer,A01,Federalist,3109
pa.uscongress1.1802,BP0075,Peter Brown,A01,Federalist,3082
pa.uscongress1.1802,PJ0428,Jonas Preston,A01,Federalist,3061
pa.uscongress1.1802,GE0078,Elisha Gordon,A03,Democratic-Republican,364
pa.uscongress10.1802,HW0316,William Hoge,A03,Democratic-Republican,2300
pa.uscongress11.1802,LJ0337,John B.C. Lucas,A03,Democratic-Republican,2169
pa.uscongress11.1802,WJ0616,"John Wilkins, Jr.",A01,Federalist,1625
pa.uscongress11.1802,FA0053,Alexander W. Foster,A01,Federalist,639
pa.uscongress2.1802,BR0106,Robert Brown,A03,Democratic-Republican,11456
pa.uscongress2.1802,VI0017,Isaac Van Horne,A03,Democratic-Republican,10697
pa.uscongress2.1802,CF0031,Frederick Conrad,A03,Democratic-Republican,6205
pa.uscongress2.1802,SS0245,Samuel Sitgreaves,A01,Federalist,3939
pa.uscongress2.1802,BN0080,Nathaniel B. Boileau,A03,Democratic-Republican,1602
pa.uscongress2.1802,BL0063,Lord Butler,A01,Federalist,781
pa.uscongress2.1802,EC0027,Cadwallader Evans,A01,Federalist,10
pa.uscongress2.1802,RJ0314,John Richards,NA,NA,3
pa.uscongress3.1802,WJ0661,John Whitehall,A03,Democratic-Republican,9396
pa.uscongress3.1802,AI0012,Isaac Anderson,A03,Democratic-Republican,9365
pa.uscongress3.1802,HJ0793,Joseph Hiester,A03,Democratic-Republican,9236
pa.uscongress3.1802,BJ1013,Jacob Bower,A01,Federalist,4932
pa.uscongress3.1802,HJ0774,Joseph Hemphill,A01,Federalist,4853
pa.uscongress3.1802,BT0242,Thomas Boude,A01,Federalist,4829
pa.uscongress4.1802,HJ0754,John A. Hanna,A03,Democratic-Republican,6110
pa.uscongress4.1802,BD0120,David Bard,A03,Democratic-Republican,5970
pa.uscongress4.1802,MD0181,David Mitchell,NA,NA,28
pa.uscongress5.1802,GA0060,Andrew Gregg,A03,Democratic-Republican,4258
pa.uscongress6.1802,SJ0949,John Stewart,A03,Democratic-Republican,2285
pa.uscongress6.1802,EJ0174,John Edie,A01,Federalist,1748
pa.uscongress7.1802,RJ0310,John Rea,A03,Democratic-Republican,2173
pa.uscongress7.1802,WH0059,Henry Woods,A01,Federalist,941
pa.uscongress7.1802,MJ0895,John MacLain,A01,Federalist,147
pa.uscongress8.1802,FW0062,William Findley,A03,Democratic-Republican,1531
pa.uscongress8.1802,PJ0481,Jacob Painter,A03,Democratic-Republican,1312
pa.uscongress9.1802,SJ0970,John Smilie,A03,Democratic-Republican,2718
pa.uscongress1.1804,CJ0754,Joseph Clay,A03,Democratic-Republican,7427
pa.uscongress1.1804,RJ0353,Jacob Richards,A03,Democratic-Republican,7021
pa.uscongress1.1804,LM0058,Michael Leib,A03,Democratic-Republican,3992
pa.uscongress1.1804,PW0209,William Penrose,A01,Federalist,3685
pa.uscongress1.1804,GW0141,William Graham,NA,NA,NA
pa.uscongress10.1804,HJ0746,John Hamilton,A03,Democratic-Republican,868
pa.uscongress10.1804,IJ0072,John Israel,A04,Dissenting Republican,NA
pa.uscongress11.1804,LJ0337,John B. Lucas,A03,Democratic-Republican,2526
pa.uscongress11.1804,OJ0042,James O'Hara,A01,Federalist,1373
pa.uscongress2.1804,PJ0443,John Pugh,A03,Democratic-Republican,6701
pa.uscongress2.1804,CF0031,Frederick Conrad,A03,Democratic-Republican,6596
pa.uscongress2.1804,BR0106,Robert Brown,A03,Democratic-Republican,4532
pa.uscongress2.1804,RJ0312,John Ross,A04,Dissenting Republican,2710
pa.uscongress2.1804,PS0087,Samuel Preston,NA,NA,268
pa.uscongress2.1804,CJ0770,Joseph Clunn,NA,NA,38
pa.uscongress3.1804,LC0033,Christian Lower,A03,Democratic-Republican,9079
pa.uscongress3.1804,WJ0661,John Whitehill,A03,Democratic-Republican,6309
pa.uscongress3.1804,AI0012,Isaac Anderson,A03,Democratic-Republican,6287
pa.uscongress3.1804,BT0242,Thomas Boude,A01,Federalist,2829
pa.uscongress3.1804,WI0051,Isaac Wayne,A01,Federalist,2814
pa.uscongress4.1804,BD0120,David Bard,A03,Democratic-Republican,3247
pa.uscongress4.1804,HJ0754,John A. Hanna,A03,Democratic-Republican,3031
pa.uscongress4.1804,PO0022,Oliver Pollack,A03,Democratic-Republican,1600
pa.uscongress4.1804,WR0153,Robert Whitehill,A03,Democratic-Republican,1514
pa.uscongress5.1804,GA0060,Andrew Gregg,A03,Democratic-Republican,3318
pa.uscongress6.1804,KJ0173,James Kelly,A01,Federalist,1705
pa.uscongress6.1804,SJ0949,John Stewart,A03,Democratic-Republican,1211
pa.uscongress7.1804,RJ0310,John Rea,A03,Democratic-Republican,1494
pa.uscongress7.1804,SR0226,Robert Shannon,NA,NA,6
pa.uscongress8.1804,FW0062,William Findley,A03,Democratic-Republican,NA
pa.uscongress8.1804,BJ1002,John Brandon,A03,Democratic-Republican,NA
pa.uscongress9.1804,SJ0970,John Smilie,A03,Democratic-Republican,NA
pa.uscongress1.1806,PJ0433,John Porter,A03,Democratic-Republican,4857
pa.uscongress1.1806,RJ0353,Jacob Richards,A03,Democratic-Republican,4770
pa.uscongress1.1806,CJ0754,Joseph Clay,A03,Democratic-Republican,4700
pa.uscongress1.1806,GW0141,William Graham,A01,Federalist,4223
pa.uscongress1.1806,WI0040,Isaac Worrell,A01,Federalist,4213
pa.uscongress1.1806,HJ0774,Joseph Hemphill,A01,Federalist,2922
pa.uscongress1.1806,SJ1073,John Sergent,A01,Federalist,1578
pa.uscongress10.1806,HW0316,William Hoge,A03,Democratic-Republican,1203
pa.uscongress10.1806,HJ0746,John Hamilton,A01,Federalist,737
pa.uscongress11.1806,SS0274,Samuel Smith,A03,Democratic-Republican,3339
pa.uscongress11.1806,WJ0616,John Wilkins,A01,Federalist,2621
pa.uscongress2.1806,BR0106,Robert Brown,A03,Democratic-Republican,5180
pa.uscongress2.1806,MW0326,William Milnor,A07,Dissenting Republican,4824
pa.uscongress2.1806,PJ0443,John Pugh,A03,Democratic-Republican,4761
pa.uscongress2.1806,HJ1003,John Hahn,A03,Democratic-Republican,4750
pa.uscongress2.1806,CF0031,Frederick Conrad,A07,Dissenting Republican,4659
pa.uscongress2.1806,LW0156,William Lattimore,A07,Dissenting Republican,4589
pa.uscongress3.1806,HJ0784,John Heister,A01,Federalist,6709
pa.uscongress3.1806,RM0041,Matthais Richards,A01,Federalist,6625
pa.uscongress3.1806,JR0043,Robert Jenkins,A01,Federalist,6487
pa.uscongress3.1806,WJ0661,John Whitehill,A03,Democratic-Republican,5666
pa.uscongress3.1806,DR0049,Roger Davis,A03,Democratic-Republican,5545
pa.uscongress3.1806,WW0223,William Witman,A03,Democratic-Republican,5539
pa.uscongress4.1806,WR0153,Robert Whitehill,A03,Democratic-Republican,6024
pa.uscongress4.1806,BD0120,David Baird,A04,Dissenting Republican,5388
pa.uscongress4.1806,DE0075,Ezra Doty,A03,Democratic-Republican,983
pa.uscongress4.1806,PO0022,Oliver Pollack,A04,Dissenting Republican,225
pa.uscongress5.1806,MD0192,"Daniel Montgomery, Jr.",A03,Democratic-Republican,3161
pa.uscongress5.1806,GA0060,Andrew Gregg,A07,Dissenting Republican,2321
pa.uscongress6.1806,KJ0173,James Kelly,A01,Federalist,2979
pa.uscongress7.1806,RJ0310,John Rea,A03,Democratic-Republican,1511
pa.uscongress7.1806,DA0079,Andrew Dunlap,A01,Federalist,852
pa.uscongress7.1806,WH0059,Henry Woods,A07,Dissenting Republican,503
pa.uscongress8.1806,FW0062,William Findley,A03,Democratic-Republican,NA
pa.uscongress9.1806,SJ0970,John Smilie,A03,Democratic-Republican,1987
pa.uscongress1.1808,SB0099,Benjamin Say,A03,Democratic-Republican,7598
pa.uscongress1.1808,PJ0433,John Porter,A03,Democratic-Republican,7589
pa.uscongress1.1808,AW0096,William Anderson,A03,Democratic-Republican,7559
pa.uscongress1.1808,HJ0774,Joseph Hemphill,A01,Federalist,6123
pa.uscongress1.1808,PD0073,Derick Peterson,A01,Federalist,6098
pa.uscongress1.1808,HC0120,Charles W. Hare,A01,Federalist,6052
pa.uscongress10.1808,LA0096,Aaron Lyle,A03,Democratic-Republican,3425
pa.uscongress10.1808,HJ0746,John Hamilton,A01,Federalist,1053
pa.uscongress11.1808,SS0274,Samuel Smith,A03,Democratic-Republican,6206
pa.uscongress11.1808,FA0053,Alexander W. Foster,A01,Federalist,2885
pa.uscongress2.1808,BR0106,Robert Brown,A03,Democratic-Republican,9218
pa.uscongress2.1808,RJ0312,John Ross,A01,Federalist,9167
pa.uscongress2.1808,MW0326,William Milnor,A01,Federalist,9095
pa.uscongress2.1808,PJ0443,John Pugh,A03,Democratic-Republican,9090
pa.uscongress2.1808,HJ1003,John Hahn,A03,Democratic-Republican,9026
pa.uscongress2.1808,WR0143,Rosewell Welles,A01,Federalist,8941
pa.uscongress3.1808,HD0091,Daniel Heister,A01,Federalist,10625
pa.uscongress3.1808,RM0041,Matthias Richards,A01,Federalist,10652
pa.uscongress3.1808,JR0043,Robert Jenkins,A01,Federalist,10524
pa.uscongress3.1808,WJ0661,John Whitehill,A03,Democratic-Republican,10216
pa.uscongress3.1808,DR0049,Roger Davis,A03,Democratic-Republican,10161
pa.uscongress3.1808,WW0223,William Whitman,A03,Democratic-Republican,10121
pa.uscongress4.1808,WR0153,Robert Whitehill,A03,Democratic-Republican,8807
pa.uscongress4.1808,BD0120,David Baird,A03,Democratic-Republican,8774
pa.uscongress4.1808,GJ0371,John Glonninger,A01,Federalist,3228
pa.uscongress4.1808,AW0097,"William Alexander, Sr.",A01,Federalist,3165
pa.uscongress5.1808,SG0084,George Smith,A03,Democratic-Republican,7215
pa.uscongress5.1808,BJ0989,John Bull,A01,Federalist,1549
pa.uscongress6.1808,CW0246,William Crawford,A03,Democratic-Republican,3506
pa.uscongress6.1808,KJ0173,James Kelly,A01,Federalist,3188
pa.uscongress7.1808,RJ0310,John Rea,A03,Democratic-Republican,3496
pa.uscongress7.1808,DA0079,Andrew Dunlop,A01,Federalist,2191
pa.uscongress8.1808,FW0062,William Findley,A01,Federalist,2871
pa.uscongress8.1808,KJ0247,John Kirkpatrick,A03,Democratic-Republican,1732
pa.uscongress8.1808,PR0062,Robert Philson,A03,Democratic-Republican,1647
pa.uscongress8.1808,KJ0248,John Kimmel,NA,NA,44
pa.uscongress9.1808,SJ0970,John Smilie,A03,Democratic-Republican,3183
pa.uscongress9.1808,MT0141,Thomas Meason,A01,Federalist,1560
pa.uscongress1.1810,SA0219,Adam Seybert,A03,Democratic-Republican,6276
pa.uscongress1.1810,AW0096,William Anderson,A03,Democratic-Republican,6218
pa.uscongress1.1810,MJ0945,James Milnor,A01,Federalist,4359
pa.uscongress1.1810,TT0107,Thomas Truxton,A01,Federalist,4343
pa.uscongress1.1810,DT0098,Thomas B. Dick,A01,Federalist,4269
pa.uscongress1.1810,PJ0433,John Porter,A07,New School,3143
pa.uscongress1.1810,MR0024,Robert MacMullin,A07,Old School,3127
pa.uscongress1.1810,NA,NA,NA,NA,NA
pa.uscongress1.1810,NA,NA,NA,NA,NA
pa.uscongress10.1810,LA0096,Aaron Lyle,A03,Democratic-Republican,1344
pa.uscongress10.1810,BT0278,Thomas L. Birch,A03,Democratic-Republican,564
pa.uscongress11.1810,LA0102,Abner Lacock,A03,Democratic-Republican,2897
pa.uscongress11.1810,TA0049,Adamson Tannehill,A03,Democratic-Republican,2455
pa.uscongress11.1810,SS0274,Samuel Smith,A03,Democratic-Republican,326
pa.uscongress2.1810,BR0106,Robert Brown,A03,Democratic-Republican,5444
pa.uscongress2.1810,RJ0414,Jonathan Roberts,A03,Democratic-Republican,5409
pa.uscongress2.1810,RW0146,William Rodman,A03,Democratic-Republican,5377
pa.uscongress2.1810,MW0326,William Milnor,A07,Dissenting Republican,4132
pa.uscongress2.1810,PL0018,Levi Pawling,A01,Federalist,4033
pa.uscongress2.1810,LW0156,William Lattimore,A07,Dissenting Republican,3955
pa.uscongress2.1810,MC0051,Charles Miner,A01,Federalist,102
pa.uscongress3.1810,LJ0342,Joseph Lefever,A03,Democratic-Republican,6616
pa.uscongress3.1810,DR0049,Roger Davis,A03,Democratic-Republican,6612
pa.uscongress3.1810,HJ0847,John M. Hyneman,A03,Democratic-Republican,6201
pa.uscongress3.1810,HD0091,Daniel Hiester,A01,Federalist,5770
pa.uscongress3.1810,BS0250,Samuel Bethel,A01,Federalist,5437
pa.uscongress3.1810,BM0099,Marks John Biddle,A01,Federalist,5410
pa.uscongress4.1810,BD0120,David Bard,A03,Democratic-Republican,5436
pa.uscongress4.1810,WR0153,Robert Whitehill,A03,Democratic-Republican,5429
pa.uscongress5.1810,SG0084,George Smith,A03,Democratic-Republican,3576
pa.uscongress6.1810,CW0246,William Crawford,A03,Democratic-Republican,2332
pa.uscongress6.1810,CD0173,David Cassat,A01,Federalist,1790
pa.uscongress7.1810,PW0228,William Piper,A03,Democratic-Republican,1428
pa.uscongress7.1810,RJ0310,John Rea,A03,Democratic-Republican,1015
pa.uscongress8.1810,FW0062,William Findley,A01,Federalist,2735
pa.uscongress8.1810,KJ0247,John Kirkpatrick,A01,Federalist,1757
pa.uscongress9.1810,SJ0970,John Smilie,A03,Democratic-Republican,1401
pa.uscongress1.1812,SA0219,Adam Seybert,A03,Democratic-Republican,7712
pa.uscongress1.1812,AW0096,William Anderson,A03,Democratic-Republican,7697
pa.uscongress1.1812,IC0003,Charles J. Ingersoll,A03,Democratic-Republican,7685
pa.uscongress1.1812,CJ0812,John Conard,A03,Democratic-Republican,7637
pa.uscongress1.1812,HJ0757,Joseph Hopkinson,A01,Federalist,6421
pa.uscongress1.1812,LJ0365,Joseph S. Lewis,A01,Federalist,6420
pa.uscongress1.1812,HS0209,Samuel Harvey,A01,Federalist,6415
pa.uscongress1.1812,PW0224,William Pennock,A01,Federalist,6393
pa.uscongress10.1812,IJ0076,Jared Irwin,A03,Democratic-Republican,3526
pa.uscongress10.1812,SI0076,Isaac Smith,A03,Democratic-Republican,3346
pa.uscongress10.1812,SG0084,George Smith,A03,Democratic-Republican,2831
pa.uscongress10.1812,MD0192,Daniel Montgomery,A03,Democratic-Republican,2763
pa.uscongress10.1812,SE0113,Enoch Smith,A01,Federalist,1307
pa.uscongress10.1812,BN0092,Nathan Beach,A01,Federalist,1303
pa.uscongress10.1812,BS0189,Smith Baily,NA,NA,1
pa.uscongress10.1812,DG0054,George Deal,NA,NA,1
pa.uscongress10.1812,SJ1080,James Smith,NA,NA,1
pa.uscongress10.1812,WR0143,Roswell Wells,NA,NA,1
pa.uscongress11.1812,FW0062,William Findley,A03,Democratic-Republican,2024
pa.uscongress11.1812,PT0139,Thomas Pollock,A01,Federalist,1636
pa.uscongress12.1812,LA0096,Aaron Lyle,A03,Democratic-Republican,2410
pa.uscongress12.1812,PJ0581,Joseph Pentecost,A01,Federalist,823
pa.uscongress12.1812,BT0278,Thomas L. Birch,A03,Democratic-Republican,48
pa.uscongress13.1812,SJ0970,John Smilie,A03,Democratic-Republican,1550
pa.uscongress13.1812,MT0141,Thomas Meason,A01,Federalist,1017
