candidate_id,candidate_name
SS0252,"Smith, Stephen"
SS0253,"Smith, Samuel"
SS0254,"Swift, Samuel"
SS0255,"Swan, Samuel"
SS0256,"Sayer, Silas"
SS0257,"Shary, Samuel"
SS0258,"Sheldon, Samuel B."
SS0259,"Stewart, Samuel"
SS0260,"Smith, Samuel"
SS0261,"Spalding, Silas"
SS0262,"Stringfellow, Samuel"
SS0263,"Sherwin, Sylvanus"
SS0264,"Stevens, Solomon"
SS0265,"Shapleigh, Samuel"
SS0266,"Sherrend, Samuel"
SS0267,"Swain, Samuel"
SS0268,"Satterlee, Samuel"
SS0269,"Selby, Samuel"
SS0270,"Salter, Samuel"
SS0271,"Sloan, Samuel"
SS0274,"Smith, Samuel"
SS0275,"Stanford, S."
SS0277,"Smith, Samuel"
SS0286,"Simmons, Samuel"
SS0287,"Shugart, Simon"
SS0289,"Stewart, Samuel"
SS0294,"Sellars, Samuel"
SS0295,"Sloan, Samuel"
SS0296,"Scott, Samuel"
SS0298,"Satterlee, Samuel, Jr."
SS0299,"Supton, Stephen"
SS0305,"Smith, Samuel L."
SS0311,"Steel, Samuel"
SS0315,"Smith, Samuel"
SS0326,"Shole, Stanton"
SS0327,"Singer, Simons"
SS0328,"Stillwell, Samuel"
SS0330,"Solliday, S."
SS0331,"Stokes, Samuel"
SS0333,"Stickel, S."
SS0334,"Stabler, Samuel"
SS0338,"Sallade, Simon"
SS0339,"Snyder, Simon"
SS0343,"Smith, Stevenson"
SS0344,"Stambaugh, Samuel C."
SS0349,"Slatter, Samuel"
SS0350,"Sexton, Silas W."
SS0355,"Swartz, Samuel"
SS0356,"Sinclair, Samuel"
SS0357,"Stent, Samuel"
SS0359,"Scott, Samuel"
SS0361,"Saxon, Samuel"
SS0362,"Simpson, Samuel"
SS0363,"Simons, Shadrach"
SS0364,"Smith, Savage"
SS0365,"Savage, Samuel"
SS0368,"Simons, Sedwick L."
SS0369,"Sayers, Sampson"
SS0370,"Safford, Samuel"
SS0374,"Shaw, Samuel"
SS0375,"Strong, Samuel"
SS0376,"Smith, Samuel"
SS0377,"Shepard, Samuel"
SS0379,"Slaughter, Smith"
SS0380,"Selden, Samuel"
SS0382,"Shearman, Samuel M."
SS0386,"Shield, Samuel"
SS0393,"Strickler, Samuel"
SS0394,"Storrow, Samuel A."
SS0395,"Saunders, Samuel"
SS0396,"Smith, Samuel"
SS0397,"Smith, Samuel"
SS0398,"Sprague, Sturgis"
SS0399,"Snow, Silas"
SS0400,"Stewart, Samuel"
ST0000,"Sargeant, Temple"
ST0001,"Somers, Thomas"
ST0002,"Seymour, Thomas"
ST0003,"Sotherland, Thomas"
ST0004,"Spencer, Thomas"
ST0005,"Sneed, Thomas"
ST0006,"Singleton, Thomas S."
ST0007,"Slade, Thomas"
ST0008,"Snodgrass, Thomas"
ST0009,"Stanley, Timothy"
ST0010,"Street, Thomas"
ST0011,"Smith, Thomas"
ST0012,"Stoe, Thomas"
ST0013,"Sherman, Taylor"
ST0014,"Sands, Thomas"
ST0015,"Snow, Thomas"
ST0016,"Simmons, Thomas"
ST0017,"Smith, Thomas"
ST0018,"Smith, Timothy S."
ST0019,"Stanley, Thad"
ST0020,"Sharp, Thomas"
ST0021,"Selfridge, Thomas O."
ST0022,"Sudbury, Thomas"
ST0023,"Seal, Thomas"
ST0024,"Smith, Thomas"
ST0025,"Sorden, Thomas"
ST0026,"Smith, Thomas"
ST0027,"Stevens, Thomas"
ST0028,"Spalding, Thomas"
ST0029,"Sedgwick, Theophilus"
ST0030,"Stocks, Thomas"
ST0031,"Sherman, Thaddeus H."
ST0032,"Shanckland, Thomas"
ST0033,"Smith, Thomas R."
ST0034,"Spencer, Thomas"
ST0035,"Sloo, Thomas, Jr."
ST0036,"Smith, Theophilus W."
ST0037,"Shay, Timothy"
ST0038,"Strong, Thomas"
ST0039,"Stebins, Thomas"
ST0040,"Stagg, Thomas, Jr."
ST0041,"Smith, Thomas L."
ST0042,"Shrimpton, Thomas"
ST0043,"Smith, Thomas"
ST0044,"Sipkins, Thomas"
ST0045,"Simons, Titus"
ST0046,"Southworth, Thomas"
ST0047,"Skelding, Thomas"
ST0048,"Steele, Theophilus"
ST0049,"Smith, Thomas E."
ST0050,"Stribling, Thomas T."
ST0051,"Skillman, Thomas, Jr."
ST0052,"Sandford, Thomas"
ST0053,"Stoves, Timothy S."
ST0054,"Speed, Thomas"
ST0055,"Shaw, Thomas"
ST0056,"Stevenson, Thomas"
ST0057,"Slaughter, Thomas S."
ST0058,"Shepherd, Thomas"
ST0059,"Smith, Thomas"
ST0060,"Sprigg, Thomas"
ST0061,"Stratton, Thomas"
ST0062,"Sherman, Thomas"
ST0063,"Sedgwick, Theodore"
ST0064,"Smith, Truman"
ST0065,"Stebbins, Titus"
ST0066,"Shute, Thomas"
ST0067,"Smith, Thomas"
ST0068,"Slingerland, T."
ST0069,"Shepherd, T."
ST0070,"Spencer, Truman"
ST0071,"Stockett, Thomas N."
ST0072,"Spafford, Thomas"
ST0073,"Shipman, Timothy"
ST0074,"Symmans, Thomas"
ST0075,"Strong, Thomas"
ST0076,"Sheppard, Thomas S."
ST0077,"Sellman, Thomas"
ST0078,"Savery, T."
ST0079,"Scott, Thomas"
ST0080,"Sparks, Thomas"
ST0081,"Seiper, Thomas"
ST0082,"Slade, Thomas"
ST0083,"Stevens, Thomas"
ST0084,"Smith, Thomas"
ST0085,"Smith, Thomas B."
ST0093,"Somerville, Thomas J."
ST0096,"Styll, Thomas"
ST0110,"Stansbury, Tobias E."
ST0116,"Stallings, Thomas"
ST0120,"Saulsbury, Thomas"
ST0121,"Savin, Thomas L."
ST0122,"Skinner, Thompson J."
ST0123,"Sedgwick, Theodore"
ST0125,"Sumner, Thomas W."
ST0126,"Snell, Thomas"
ST0127,"Stephens, Thomas"
ST0130,"Sappington, Thomas"
ST0131,"Stokes, Thomas"
ST0132,"Sparhawk, Thomas, Jr."
ST0133,"Shannon, Thomas"
ST0143,"Sargeant, Thomas"
ST0147,"Sinnickson, Thomas"
ST0148,"Sweeting, Thomas"
ST0151,"Stewart, Thomas"
ST0155,"Smith, Thomas"
ST0158,"Somers, Thomas"
ST0160,"Sickles, Thomas"
ST0161,"Strafford, Thomas"
ST0165,"Smith, Thomas"
ST0166,"Sasson, Thomas"
ST0167,"Storm, Thomas"
ST0168,"Sammons, Thomas"
ST0169,"Sheppard, Thomas R."
ST0171,"Stoughtenburgh, Tobias R."
ST0175,"Smith, Thomas"
ST0176,"Smith, Thomas"
ST0177,"Scudder, Treadwell"
ST0178,"Skinner, Thomas"
ST0179,"Stow, Timothy"
ST0181,"Schenck, Teunis"
ST0183,"Sill, Theodore"
ST0184,"Savage, Thomas"
ST0190,"Smith, Thomas"
ST0192,"Summer, Thomas E."
ST0193,"Steele, Thomas"
ST0194,"Settle, Thomas"
ST0196,"Stockdon, Thomas"
ST0198,"Sanders, Thomas"
ST0199,"Steele, Thomas"
ST0200,"Steel, Thomas"
ST0206,"Scott, Thomas"
ST0210,"Sinnard, Thomas"
ST0213,"Shoemaker, Thomas"
ST0214,"Stokley, Thomas"
ST0215,"Scott, Thomas"
ST0217,"Shaw, Thomas"
ST0218,"Stewart, Thomas"
ST0219,"Shoemaker, Thomas"
ST0221,"Smith, Thomas"
ST0222,"Slater, Thomas"
ST0224,"Smith, Thomas"
ST0225,"Shipley, Thomas"
ST0226,"Sutton, Thomas"
ST0228,"Sergeant, Thomas"
ST0231,"Sebring, Thomas"
ST0234,"Stiles, Thomas T."
ST0235,"Sloan, Thomas N."
ST0238,"Spengenberg, Thomas"
ST0242,"Smith, Thomas"
ST0245,"Stiles, Thomas J."
ST0246,"Smith, Thomas"
ST0248,"Sellars, Tobias"
ST0249,"Stinson, Thomas"
ST0250,"Smiley, Thomas"
ST0251,"Sharp, Thomas"
ST0252,"Steel, Thomas"
ST0254,"Smith, Thomas"
ST0255,"Scarborough, Thomas"
ST0258,"Smith, Timothy"
ST0259,"Segar, Thomas"
ST0260,"Sill, Thomas H."
ST0264,"Somersall, Thomas"
ST0266,"Sumter, Thomas"
ST0269,"Simmons, Thomas"
ST0270,"Smith, Thomas Rhett"
ST0275,"Smith, Thomas"
ST0277,"Smith, Thomas L."
ST0283,"Smith, Thomas Rhett"
ST0284,"Sexton, Thomas"
ST0288,"Smith, Thomas L."
ST0289,"Swann, Thomas"
ST0290,"Stone, Thomas"
ST0291,"Shaw, Thomas"
ST0292,"Stalklon, Thomas"
ST0293,"Stith, Thomas"
ST0294,"Smith, Thomas"
ST0295,"Scott, Thomas"
ST0296,"Swann, Thomas"
ST0298,"Shepherd, Thomas"
ST0300,"Starke, Thomas"
ST0303,"Savage, Teagle"
ST0304,"Shearer, Thomas"
ST0305,"Smith, Thomas G."
ST0308,"Swift, Thomas R."
ST0310,"Shanks, Thomas"
ST0313,"Spencer, T. F."
ST0314,"Shelton, Thomas"
ST0315,"Stewart, Thomas J."
ST0317,"Spencer, Thomas"
ST0318,"Stark, Theodore"
ST0319,"Sipple, Thomas"
ST0320,"Saulsberry, Thomas"
ST0321,"Shipley, Thomas"
ST0322,"Stout, Thomas M."
ST0323,"Shaw, Timothy"
SU0000,"Sheredine, Upton"
SU0001,"Spencer, Uriah"
SU0002,"Springer, Uriah"
SU0003,"Seeley, Uri"
SU0004,"Smith, Uriah"
SV0000,"Sauerheber, Valentine"
SV0001,"Steward, Vinal"
SV0002,"Sevier, Valentine"
SV0003,"Siewell, Valentine"
SV0004,"Smith, Valentine"
SV0005,"Swearingen, Van"
SV0006,"Shackleford, Vincent"
SV0007,"Stubbs, Vincent"
SV0008,"Shouffer, Valentine"
SW0000,"Scruggs, William B."
SW0001,"Saunders, William"
SW0002,"Shelton, William H."
SW0003,"Sorden, William"
SW0004,"Stokely, Woodman"
SW0005,"Shankland, William"
SW0006,"Smith, William"
SW0007,"Simonton, William C."
SW0008,"Storer, Woodbury"
SW0009,"Shankland, William"
SW0010,"Seal, William"
SW0011,"Stockbridge, William R."
SW0012,"Stephens, William"
SW0013,"Stephens, William"
SW0014,"Standifer, William"
SW0015,"Sublett, William A."
SW0016,"Stith, William"
SW0017,"Schoofield, William A."
SW0018,"Stemmons, William, Jr."
SW0019,"Searcey, William"
SW0020,"Sercy, William"
SW0021,"Sim, William"
SW0022,"Smith, William"
SW0023,"Sutton, William"
SW0024,"Sands, William"
SW0025,"Scott, William"
SW0026,"Samuels, William"
SW0027,"Smallwood, William"
SW0028,"Smith, William"
SW0029,"Smithson, William"
SW0030,"Swett, W.A."
SW0031,"Spriggs, W."
SW0032,"Spencer, William"
SW0033,"Smithson, William"
SW0034,"Smith, William"
SW0035,"Somerville, William"
SW0036,"Spearin, William"
SW0037,"Sudler, William"
SW0038,"Scott, William"
SW0039,"Shade, William G."
SW0040,"Shepard, William"
SW0041,"Simpson, Walter"
SW0042,"Sanders, William"
SW0043,"Stuart, William"
SW0044,"Shee, Walter L."
SW0045,"Spree, Walter K."
SW0046,"Seth, William E."
SW0047,"Shaw, William"
SW0048,"Southard, William"
SW0049,"Simpson, William"
SW0050,"Sommerwell, William"
SW0051,"Scudder, William"
SW0052,"Straghan, William"
SW0053,"Somerville, William"
SW0054,"Sherman, William"
SW0055,"Smith, William F."
SW0056,"Somerville, William C."
SW0057,"Stewart, William"
SW0058,"Stubbs, William"
SW0059,"Stuart, William R."
SW0060,"Sprigg, William O."
SW0061,"Sturges, William"
SW0062,"Scharf, William"
SW0063,"Smith, William D."
SW0064,"Styron, Wallace D."
SW0065,"Smithwick, William"
SW0066,"Stedman, William W."
SW0067,"Scott, William B."
SW0068,"Savage, William"
SW0069,"Stone, William"
SW0070,"Swaine, William"
SW0071,"Spring, William P."
SW0072,"Selby, William F."
SW0073,"Stuart, William R."
SW0074,"Smallwood, William"
SW0075,"Shaw, William"
SW0076,"Scheriff, William"
SW0077,"Seaton, William"
SW0078,"Stuart, William"
SW0079,"Stansbury, William"
SW0080,"Stewart, William"
SW0081,"Stewart, William"
SW0082,"Stewart, Walter"
SW0083,"Sample, William"
SW0084,"Smith, Walter"
SW0085,"Steel, William"
SW0086,"Scott, William"
SW0087,"Start, William"
SW0088,"Spence, William"
SW0089,"Smith, William"
SW0090,"Sharpley, William"
SW0091,"Schley, William"
SW0092,"Schley, William"
SW0093,"Smith, William"
SW0094,"Steadman, William"
SW0095,"Stedman, William"
SW0096,"Smith, William"
SW0097,"Stemmons, William"
SW0098,"Sullivan, William"
SW0099,"Spooner, William"
SW0100,"Sykes, William G."
SW0101,"Stearns, William"
SW0102,"Smith, William"
SW0103,"Slade, William"
SW0104,"Sherrard, William"
SW0105,"Snidow, William H."
SW0106,"Shepherd, William"
SW0107,"Sumner, William H."
SW0108,"Sinnard, William"
SW0109,"Swan, William"
SW0110,"Strong, William"
SW0111,"Swisher, William"
SW0112,"Steel, W."
SW0113,"Sellers, William"
SW0114,"Stephenson, William"
SW0115,"Schenck, William"
SW0116,"Snodgrass, William"
SW0117,"Sublette, William L."
SW0118,"Savage, William H."
SW0119,"Sheppard, William"
SW0120,"Steel, William"
SW0121,"Stockton, William"
SW0122,"Silliman, Wyllys"
SW0123,"Silvers, William"
SW0124,"Stites, William"
SW0125,"Shoufler, William"
SW0126,"Scott, William C."
SW0127,"Snodgrass, William"
SW0128,"Smith, William W."
SW0129,"Shipper, William"
SW0130,"Steele, William"
SW0131,"Sheppard, William"
SW0132,"Seaman, Walter"
SW0133,"Smith, William Pitt"
SW0134,"Smith, William H."
SW0135,"Stephenson, William"
SW0136,"Staats, William"
SW0137,"Stewart, William"
SW0138,"Swart, William"
SW0139,"Satterlee, William"
SW0140,"Smith, William S."
SW0141,"Shanesfelt, William"
SW0142,"Sabin, William H."
SW0143,"Sprigg, William"
SW0144,"Seaman, William"
SW0145,"Smith, Willard H."
SW0146,"Slade, William"
SW0147,"Sheppard, William"
SW0148,"Strudwick, William F."
SW0149,"Smith, William B."
SW0150,"Shepard, William"
SW0151,"Spooner, Walter"
SW0152,"Seaver, William"
SW0153,"Skinner, William"
SW0154,"Stedman, Winship"
SW0155,"Smith, William"
SW0156,"Shepard, William"
SW0157,"Sparkman, William"
SW0158,"Sterling, William"
SW0159,"Shepard, William"
SW0160,"Saunders, William"
SW0161,"Shepard, William"
SW0162,"Stanley, Wright C."
SW0163,"Spaight, William V."
SW0164,"Sutton, William"
SW0165,"Snow, William"
SW0166,"Sneed, William M."
SW0167,"Skinner, William"
SW0168,"Story, Woodbury"
SW0169,"Seymour, William"
SW0170,"Smith, William"
SW0171,"Sillman, Willis"
SW0172,"Small, William"
SW0173,"Symmes, William"
SW0174,"Scott, William"
SW0175,"Smith, William"
SW0176,"Sterrett, William"
SW0177,"Stevens, William, Jr."
SW0178,"Schenck, William C."
SW0179,"Shaw, William"
SW0180,"Stanley, William"
SW0181,"Sturgis, William"
SW0182,"Smith, William"
SW0183,"Shaw, William"
SW0184,"Spooner, Ward"
SW0185,"Sidham, William"
SW0186,"Stockton, William"
SW0187,"Selfridge, W. O."
SW0188,"Salmons, William"
SW0189,"Sennard, William"
SW0190,"Sterns, William"
SW0191,"Shepherd, William"
SW0192,"Stanberry, William"
SW0193,"Smith, William M."
SW0194,"Scott, Walker"
SW0195,"Sweetser, William"
SW0196,"Sealke, William"
SW0197,"Sawyer, William"
SW0198,"Stillman, Wyllys"
SW0199,"Strong, William"
SW0200,"Stickney, William"
SW0201,"Seymour, William"
SW0202,"Sterrett, William"
SW0203,"Scott, William"
SW0204,"Salter, William"
SW0205,"Stedman, William"
SW0206,"Steel, William"
SW0207,"Smith, William R."
SW0208,"Slaymaker, William"
SW0209,"Summers, William S."
SW0210,"Smith, Walter"
SW0211,"Swan, William"
SW0212,"Smith, William"
SW0213,"Steele, William"
SW0214,"Slater, William"
SW0215,"Shear, William"
SW0216,"Smith, William"
SW0217,"Slack, William"
SW0218,"Slade, William"
SW0219,"Smith, William"
SW0220,"Spencer, William H."
SW0221,"Smiley, William"
SW0222,"Scott, William"
SW0223,"Sims, William"
SW0224,"Smith, William"
SW0225,"Stephenson, William H."
SW0226,"Steward, William"
SW0227,"Stone, William"
SW0228,"Stover, William"
SW0229,"Steele, William"
SW0230,"Sisson, William"
SW0231,"Smith, William"
SW0232,"Slocum, William"
SW0233,"Speer, William"
SW0234,"Stokes, William"
SW0235,"Smith, William"
SW0236,"Shannon, William"
SW0237,"Skidmore, Walter"
SW0238,"Schuneman, William"
SW0239,"Smith, William"
SW0240,"Simpson, William"
SW0241,"Sheilds, William"
SW0242,"Skelly, William"
SW0243,"Smith, William R."
SW0244,"Smith, William"
SW0245,"Stillwell, William"
SW0246,"Slocum, William T."
SW0247,"Skinner, William"
SW0248,"Sherman, William"
SW0249,"Strong, Walter"
SW0250,"Swetland, William"
SW0251,"Shields, William"
SW0252,"Shannon, William"
SW0253,"Shener, William"
SW0254,"Smith, William"
SW0255,"Sharmon, William"
SW0256,"Smith, William"
SW0257,"Smith, Wilson"
SW0258,"Snyder, William C."
SW0259,"Steel, William"
SW0260,"Sammons, William"
SW0261,"Shaw, William"
SW0262,"Smith, William P."
SW0263,"Seger, William F."
SW0264,"Shaw, William"
SW0265,"Stovell, Weymour"
SW0266,"Stephens, William"
SW0267,"Storer, William, Jr."
SW0268,"Sprague, William"
SW0269,"Slote, William H."
SW0270,"Scott, William"
SW0271,"Spear, William"
SW0272,"Smith, Walter"
SW0273,"Sharpsteen, William"
SW0274,"Seaman, W."
SW0275,"Smith, William"
SW0276,"Scott, William G."
SW0277,"Simonton, William"
SW0278,"Smith, William S."
SW0279,"Smith, William B."
SW0280,"Statterlee, William"
SW0281,"Stone, William L."
SW0282,"Soule, Willare"
SW0283,"Smith, Willard"
SW0284,"Steel, William"
SW0285,"Sprayer, William"
SW0286,"Southworth, Wheaton"
SW0287,"Stokes, William A."
SW0288,"Smith, W. Sidney"
SW0289,"Slocum, William B."
SW0290,"Seaman, William"
SW0291,"Sheldon, William"
SW0292,"Steere, William"
SW0293,"Skerving, William"
SW0294,"Smith, William"
SW0295,"Seaman, William"
SW0296,"Storrs, William L."
SW0297,"Shackleford, William C."
SW0298,"Smith, William"
SW0299,"Smith, William L."
SW0300,"Smith, William"
SW0301,"Simpson, William"
SW0302,"Sampson, William"
SW0303,"Smith, William S."
SW0304,"Stewart, William"
SW0305,"Smith, William"
SW0306,"Shaw, William"
SW0307,"Strother, William"
SW0308,"Sims, William"
SW0309,"Summers, William"
SW0310,"Stark, Wyat W."
SW0311,"Seabrook, William"
SW0312,"Seabrook, Whitemarsh Benjamin"
SW0313,"Simmons, William Hayne"
SW0314,"Scott, William"
SW0315,"Smith, William"
SW0316,"Smith, William"
SW0317,"Smith, William, Jr."
SW0318,"Singellton, William"
SW0319,"Sykes, Walter G."
SW0320,"Smith, William"
SW0321,"Steele, William"
SW0322,"Smith, William"
SW0323,"Stilwell, William"
SW0324,"Smith, William Skirving"
SW0325,"Smith, William H."
SW0326,"Sample, William"
SW0327,"Skeel, William"
SW0328,"Sheckley, William"
SW0329,"Soper, William"
SW0330,"Seabrook, William L."
SW0331,"Somerville, William"
SW0332,"Smith, William H."
SW0333,"Smiley, William"
SW0334,"Stephenson, W."
SW0335,"Stevenson, William"
SW0336,"Sams, W."
SW0337,"Salters, William"
SW0338,"Stedman, William"
SW0339,"Savage, William"
SW0340,"Street, William"
SW0341,"Scanland, William"
SW0342,"Sheet, William"
SW0343,"Strong, William"
SW0344,"Simpson, William"
SW0345,"Salter, William"
SW0346,"Steele, William"
SW0347,"Spaulding, William B."
SW0348,"Strickett, William"
SW0349,"Shannon, William"
SW0350,"Smith, William"
SW0351,"Sampson, William"
SW0352,"Sparks, William"
SW0353,"Stark, William"
SW0354,"Stevens, William"
SW0355,"Slaughter, W."
SW0356,"Scott, William"
SW0357,"Shearman, W."
SW0358,"Steele, William"
SW0359,"Smith, W. C."
SW0360,"Shanks, William"
SW0361,"Scammell, William"
SW0362,"Smith, William"
SW0363,"Slaughter, William"
SW0364,"Selden, William"
SW0365,"Skinker, William"
SW0366,"Shields, W."
SW0367,"Shands, William"
SW0368,"Seldon, William, Jr."
SW0369,"Slemons, William"
SW0370,"Scott, William"
SW0371,"Skinner, William"
SW0372,"Slade, William"
SW0373,"Scott, William"
SW0374,"Steenbergen, William"
SW0375,"Spencer, William"
SW0376,"Singleton, William"
SW0377,"Scott, William"
SW0378,"Stutney, William, Jr."
SW0379,"Smith, William B."
SW0380,"Stanley, William"
SW0381,"Sailor, William, Jr."
SW0382,"Swanson, William"
SW0383,"Shinn, William J."
SW0384,"Smith, William"
SW0385,"Starke, William"
SW0386,"Stratton, William"
SW0387,"Smith, William"
SW0388,"Sinclair, William"
SW0389,"Struman, W. Y."
SW0390,"Slaughter, William B."
SW0391,"Smith, William"
SW0392,"Stires, William"
SW0393,"Stockton, William, Jr."
SW0394,"Sigler, William"
SW0395,"Snodgrass, William"
SW0396,"Shields, William B"
SW0397,"Smith, William C."
SW0398,"Sargent, Winthrop"
SW0399,"Sidman, William"
SW0400,"Stidham, William"
SW0401,"Sharpley, William"
SW0402,"Stockly, Woodman"
SW0403,"Smith, William"
SW0404,"Shipley, William"
SW0405,"Salisbury, William"
SW0406,"Smithers, William"
SW0407,"Sandford, Whiting"
SW0408,"Smith, White B."
SW0409,"Stevens, William"
SW0410,"Schillenger, William"
SW0411,"Stites, William L."
SZ0000,"Swift, Zephaniah"
SZ0001,"Sill, Zachariah"
SZ0002,"Sampson, Zabdial"
SZ0003,"Seymour, Zachariah"
SZ0004,"Snyder, Zachariah"
SZ0005,"Smith, Zophn"
SZ0006,"Stanton, Zadowick"
SZ0007,"Sutton, Z."
SZ0008,"Spangler, Zachariah"
SZ0009,"Scriven, Zebulon"
SZ0010,"Sanford, Zalman"
SZ0011,"Sturgis, Zadick"
SZ0012,"Shipherd, Zebulon"
SZ0013,"Sutter, Zebulon"
TA0000,"Tebowe, Andries"
TA0001,"Telfair, Alexander"
TA0002,"Thom, Allen D."
TA0003,"Thompson, Asa"
TA0004,"Tufts, Aaron"
TA0005,"Thomas, Asher"
TA0006,"Turner, Alexander J."
TA0007,"Ten Broeck, Abraham C."
TA0008,"Ten Eyck, Abraham C."
TA0009,"Ten Broeck, Abraham"
TA0010,"Tinman, Adam"
TA0011,"Thompson, Asa"
TA0012,"Torrence, Alexander"
TA0013,"Taylor, Augustus R."
TA0014,"Ten Broeck, Abraham"
TA0015,"Tracey, Albert H."
TA0016,"Thompson, Abel"
TA0017,"Taylor, Allen"
TA0018,"Tatom, Absalom"
TA0019,"Troy, Alexander"
TA0020,"Troxell, Abraham"
TA0021,"Ten Eyck, Andrew A."
TA0022,"Tilford, Alexander"
TA0023,"Trimble, Allen"
TA0024,"Taylor, Abither V."
TA0025,"Thompson, Andrew"
TA0026,"Tompkins, Asahel"
TA0027,"Turner, Alexander"
TA0028,"Tower, Augustus"
TA0029,"Tobes, Amasa"
TA0030,"Tobey, Apollos"
TA0031,"Tillighart, Allen"
TA0032,"Tompson, Adam"
TA0033,"Tremain, Augustus"
TA0034,"Taylor, Anderson"
TA0035,"Ten Broeck, Abraham, Jr."
TA0036,"Taylor, Abijah"
TA0037,"Thompson, Archibald"
TA0038,"Tenetine, Abraham"
TA0039,"Taber, Amos"
TA0040,"Taber, Amon"
TA0041,"Tooker, Augustus"
TA0042,"Taylor, Asa"
TA0043,"Tybout, Andrew"
TA0044,"Taylor, Anthony"
TA0045,"Tappen, Anthony"
TA0046,"Tallmage, Ames"
TA0047,"Todd, Andrew"
TA0048,"Traquair, Adam"
TA0049,"Tannehill, Adamson"
TA0050,"Thompson, Adam"
TA0051,"Thomson, A."
TA0052,"Taylor, Alexander"
TA0053,"Tenbrook, Abraham"
TA0054,"Thompson, Andrew"
TA0055,"Taylor, Anthony"
TA0056,"Trapopan, Anthony"
TA0057,"Tracy, Alexander C."
TA0058,"Twilliger, A. R."
TA0059,"Tredwell, Adam"
TA0060,"Thayer, Amasa"
TA0061,"Thurber, Abner"
TA0062,"Tenbrook, Abram"
TA0063,"Thrall, A."
TA0064,"Tallman, Abraham"
TA0065,"Throp, Augustus"
TA0066,"Tallman, Abraham"
TA0067,"Tomlinson, Abel"
TA0068,"Thomson, Alexander"
TA0069,"Thompson, Amos"
TA0070,"Talis, Abner"
TA0071,"Toomer, Anthony"
TA0072,"Ten Eyck, Abraham, Jr."
TA0073,"Ten Eyck, Anthony"
TA0074,"Taylor, Anthony"
TA0078,"Toomer, Anthony Vander Horst"
TA0079,"Thomson, Andrew W."
TA0080,"Trigg, Abraham"
TA0081,"Trent, Alexander"
TA0090,"Taylor, Allen"
TA0093,"Temple, Allen"
TA0094,"Thomson, Allen"
TB0000,"Taylor, Benjamin"
TB0001,"Tyson, Benjamin"
TB0002,"Thomson, Benjamin"
TB0003,"Tillinghast, Benjamin"
TB0004,"Taliaferro, B."
TB0005,"Thomas, Black"
TB0006,"Toppen, Benjamin"
TB0007,"Toffen, Benjamin"
TB0008,"Thompson, Benjamin F."
TB0009,"Thomas, Benajah"
TB0010,"Tibbits, Benjamin"
TB0011,"Tainter, Benjamin"
TB0012,"Thorne, Benjamin"
TB0013,"Thayer, Barack"
TB0014,"Tilghman, Benjamin"
TB0015,"Tallmadge, Benjamin"
TB0016,"Taylor, Bankson"
TB0017,"Tubbs, Benajan"
TB0018,"Tracy, Bela"
TB0019,"Tabor, Benjamin"
TB0020,"Tawens, Bushnet B."
TB0023,"Townsend, Barclay"
TB0024,"Taliaferro, Benjamin"
TB0025,"Tarver, Bird"
TB0030,"Thruston, Buckner"
TB0038,"Taylor, Benjamin"
TB0039,"Thompson, Benjamin"
TB0041,"Tomlinson, Benjamin"
TB0047,"Tabbs, Barton"
TB0074,"Thaxter, Benjamin"
TB0078,"Taft, Bazeleel"
TB0079,"Taft, Bezaleel, Jr."
TB0082,"Tindal, Benjamin"
TB0083,"Thompson, Benajah"
TB0084,"Trowbridge, Billy"
TB0085,"Townsend, Benjamin"
TB0087,"Tores, B."
TB0088,"Tappan, Benjamin"
TB0089,"Turner, Benjamin"
TB0092,"Thaw, Benjamin"
TB0093,"Taylor, B."
TB0095,"Thomas, Benjamin"
TB0096,"Thomas, Barnet"
TB0097,"Taylor, B.A."
TB0098,"Tallmadge, Benjamin B."
TB0099,"Taylor, Benjamin Franklin"
TB0100,"Thruston, Buck"
TB0101,"Temple, Benjamin"
TB0105,"Taylor, B."
TB0106,"Townsend, Bartholomew"
TB0107,"Thompson, Bartholomew"
TC0000,"Thomas, Charles, Sr."
TC0001,"Thomas, Charles, Jr."
TC0002,"Tait, Charles"
TC0003,"True, C."
TC0004,"Tyson, Cornelius"
TC0005,"Taylor, Charles"
TC0006,"Thompkins, Christopher"
TC0007,"Todd, Charles S."
TC0008,"Taylor, Christopher"
TC0009,"Treat, Chester"
TC0010,"Turner, Cornelius"
TC0011,"Taylor, Colby H."
TC0012,"Thurston, Charles M."
TC0013,"Thomas, Cornelius"
TC0014,"Trudeau, Charles"
TC0015,"Tilghman, Charles C."
TC0016,"Turner, Charles, Jr."
TC0017,"Tufts, Cotton"
TC0018,"Talez, C."
TC0019,"Toppan, Christopher"
TC0020,"Turner, Caleb"
TC0021,"Thompson, Cornelius"
TC0022,"Thompson, Charles"
TC0023,"Town, Charles"
TC0024,"Thomson, Charles"
TC0025,"Tompkins, Caleb"
TC0026,"Tobey, Christopher"
TC0027,"Tobey, Cornelius"
TC0028,"Tompkins, Cornelius"
TC0029,"Tallmadge, Charles"
TC0030,"Terry, Caleb"
TC0031,"Traners, C. H."
TC0032,"Timerman, Conrath W."
TC0033,"Thompson, Calvin"
TC0034,"Townsend, Cresse"
TC0035,"Traver, Charles"
TC0036,"Thompson, Caleb"
TC0037,"Thrall, C."
TC0038,"Toms, Charles"
TC0039,"Tappen, Christopher"
